	Bcells	CD4_Tcells	CD8_Tcells	Monocytes	Neutrophils	NKcells
AC004485.3	0	0	0	0	0	0
AC004490.1	0.11693037130532	0.0462105155828167	0.0775002555679774	0.0885829545661249	0.0637353437339579	0.253514755803364
AC004492.1	0	0	0	0	0	0
AC004510.1	0.0813348703484608	0.041082760106293	0.0826678706661932	0	0	0.186184561622879
AC004510.2	0.162665220182695	0.159139141112134	0.227341932696482	0.19798821079055	0	0
AC004522.1	0	0	0	0	0	0
AC004535.2	0	0	0	0	0	0
AC004538.3	0	0	0	0	0	0
AC004540.4	0.42703310745392	0	0	0.86496246847805	2.03390965521412	0
AC004540.5	0.610090515430134	0	0	1.20359324199093	0.233665798563467	0
AC004541.1	0	0	0	0	0	0
AC004543.1	0	0	0	0	0	0
AC004543.2	0	0	0	0	0	0
AC004547.1	0	0	0	0	0	0
AC004549.6	0	0	0	0	0	0
AC004593.3	0	0	0	0	0	0
AC004596.1	12.794755996907	8.74847688810086	9.91100547880466	9.13937517546355	11.927726696067	11.8261221288498
AC004603.4	0	0	0	0	0	0
AC004668.1	0	0	0	0	0	0
AC004673.1	0	0	0	0	0	0
AC004675.1	0.0203325934958189	0	0	0	0.0212433723029081	0.543229899507459
AC004691.5	0	0	0	0	0	0
AC004692.4	0	0	0	0	0	0
AC004692.5	0	0	0	0	0	0
AC004699.1	0	0	0	0	0	0
AC004741.4	0	0	0	0	0	0
AC004743.1	1.25564151323812	0.662345652657647	0.811265814863484	0.583625179925979	1.05685309447162	1.98652852935766
AC004744.3	0	0	0	0	0	0
AC004745.1	0	0	0	0	0	0
AC004746.1	0	0	0	0	0	0
AC004754.1	0	0	0	0	0	0
AC004765.1	0.254168901542576	0.410747562199223	0.713050154701735	0.583598104125979	2.99497646791407	0.905307760887888
AC004771.1	1.86546193292481	2.40790364732	2.76906450288291	2.8500635756595	2.23045460892586	3.11425140577301
AC004790.3	0	0	0	0	0	0
AC004815.1	0	0	0.501121023967179	0	0	0.315552533370131
AC004832.1	0.39141841142533	1.22722156212128	1.96318367276106	0	0	0.667354597373864
AC004834.1	0	0	0	0	0	0
AC004837.3	0	0	0	0	0	0
AC004837.4	0	0	0	0	0	0
AC004837.5	0.457536085372228	0.559697951019898	0.847268239226575	0.213625749059985	0	0.491492829626358
AC004840.1	0	0	0	0	0	0
AC004840.2	0	0	0	0	0	0
AC004840.8	0	0	0	0	0	0
AC004840.9	4.34618932080221	3.4917858240794	5.49323958195033	1.39138629222127	0.764711018812906	29.8111925835266
AC004841.1	1.74879959149228	1.61728940381067	1.37443081860522	6.17470649869689	5.61505825024677	2.56518075236683
AC004846.1	0.777825438333479	0	0	0.911842965538686	0	0
AC004846.2	3.09568564625073	1.19629422674158	1.12644104028185	3.82963085245958	10.5354940633311	2.04874168022894
AC004851.1	0	0	0	0	0	0
AC004854.4	0	0	0	0	0	0
AC004854.5	0	0	0	0	0	0
AC004855.1	0	0	0	0	0	0
AC004862.6	0	0	0	0	0	0
AC004866.1	559.632186688255	1120.52497708066	879.492078076329	839.835254447674	484.141219783908	785.688579589793
AC004866.3	0	0	0	0	0	0
AC004869.2	0	0	0	0	0	0
AC004869.3	0	0	0	0	0	0
AC004869.4	0	0	0	0	0	0
AC004870.3	0	0	0	0	0	0
AC004870.4	0	0	0	0	0	0
AC004870.5	0	0	0	0	0	0
AC004875.1	0	0	0	0	0	0
AC004878.2	0.15248407317092	0.112950408343911	0.118847636655071	0	0.525740101586998	0.599984156148039
AC004878.3	4.48888757354186	4.31270545948982	4.04054108991217	1.5735944530379	1.141759176972	4.45907089049166
AC004878.5	0.74721978849894	0.944637888473693	0.501169302804662	0.34389544833196	0.361164365935454	1.20016048669899
AC004878.6	0	0	0	0	0	0
AC004878.7	0	0	0	0	0.600104025712588	0
AC004878.8	0	0	0	0	0	0
AC004884.1	0	0	0	0	0	0
AC004889.1	0	0	0	0	0	0
AC004893.10	0.432077624956531	0.205382874976986	0.201523287836598	0.093790453887733	0	0.403511866578328
AC004893.11	3.25833168429477	2.38233361948259	2.64568925971417	1.31303962794008	1.68971821230154	4.00329483819707
AC004895.4	0	0	0	0	0	0
AC004898.1	20.9775860082823	7.47553798344714	9.79663155414613	10.7496004885715	14.0416200931411	19.8139003329899
AC004898.2	0	0	0	0	0	0
AC004899.3	0	0	0	0	0	0
AC004901.1	0	0	0	0	0	0
AC004906.3	2.25174224273975	1.64813283457675	1.97888997213498	0	0	6.36772523536022
AC004911.2	0	0	0	0	0	0
AC004917.1	3.75715149784311	2.21301927246639	2.83179290502468	5.56454391700061	36.8038903658649	6.31175258239069
AC004920.2	0	0	0	0	0	0
AC004920.3	0	0	0	0	0	0
AC004923.1	0.106751306825099	0.020537864778608	0.0516703965389509	2.44386164755572	0.76474797112191	0.325990775175733
AC004924.1	0	0	0	0	0	0
AC004925.1	0	0	0	0	0	0
AC004932.1	0	0	0	0	0	0
AC004932.2	0	0	0	0	0	0
AC004932.3	0	0	0	0	1.61465620062773	0
AC004932.4	0	0	0	0	0	0
AC004938.5	0	0	0	0	0	0
AC004941.1	0	0	0	0	0	0
AC004941.2	0	0	0	0	0	0
AC004941.3	0.0406656666842634	0.0513446228334498	0.0206662396048143	0.031262816772752	0.0796882122395105	0.103467707727211
AC004941.5	0	0	0	0	0	0
AC004945.1	0.0406639431798029	0	0.118854230773068	0.0416854841152118	0	0.0672338766406258
AC004947.2	0	0	0	0	0	0
AC004949.1	0	0	0	0	0	0
AC004951.1	4.95164847702652	6.56696947487038	5.43088802053065	6.43454244300227	5.10305325291827	5.93003969722508
AC004951.5	0.686206212148359	0.544246067816493	0.480547389721702	0.729535268903726	1.08351396816042	0.450053466624779
AC004951.6	10.0394585649728	7.50156705688517	6.3558352596366	4.25174071893475	3.33469733285332	13.3467846380264
AC004967.1	0	0	0	0.4950054284923	0	0
AC004967.7	1.8505403909046	1.46342558996319	1.44156169492303	0.359530683063489	0	1.189769729918
AC004968.2	0.274472465414456	0.195108181302502	0.186038056043141	0.125048722175418	0.228354004994525	0.341356032644754
AC004969.1	0	0	0	0	0	0
AC004969.2	0	0	0	0	0	0
AC004971.1	0	0	0	0	0	0
AC004975.1	0	0	0	0	0	0
AC004979.1	0	0	0	0	0	0
AC004979.2	0	0	0	0	0	0
AC004979.3	0	0	0	0	0	0
AC004979.4	0	0	0	0	0	0
AC004979.5	0	0	0	0	0	0
AC004979.6	0	0	0	0	0	0
AC004979.7	0	0	0	0	0	0
AC004980.1	0	0	0	0	0	0
AC004980.10	0.960773633815248	0.626344948367009	0.702761297612201	0.448113376077084	0	1.65029516948177
AC004980.2	0.503257274865674	0.395288749007888	0.449509864518779	0.317828384618724	0.260196812316978	0.905706374835788
AC004980.7	11.2344844218964	11.7681744561823	8.78424636354356	4.28799605645509	4.43623069844428	10.8734098942982
AC004980.8	0	0	0	0	0	0
AC004980.9	5.989729297131	5.16562564122623	4.25763654181197	2.98562757077021	2.49113038650622	6.70465258472511
AC004985.12	0.594802817282365	0.980793896561127	0.428872258652708	0.343905955063068	0	0.206979825996955
AC004987.10	0	0	0	0	0	0
AC004987.9	0	0	0	0	0	0
AC004988.1	0.35581130313194	0.164298623256983	0.263547684615584	0.187564850496758	0.339913351145205	0.506958708079055
AC005006.1	0	0	0	0	0	0
AC005008.2	0	0	0	0	0	0
AC005008.3	0	0	0	0	0	0
AC005009.1	0	0	0	0	0	0
AC005009.2	0	0	0	0	0	0
AC005013.5	0	0	0	0	0	0
AC005014.5	0.0152467979075084	0	0.00516644726076675	0	0	0.0103456335787201
AC005017.2	0	0	0	0	0	0
AC005019.2	0	0	0	0	0	0
AC005019.3	0	0	0	0	0	0
AC005020.1	12.5714220859995	8.93868554059011	9.22827023242612	8.91631704507896	4.80057563657208	16.5291057730409
AC005023.1	0.498271573637606	0.282450847519241	1.47761124055074	0.114644825188127	0.281425265430531	2.29214983200106
AC005027.3	0	0	0	0	0	0
AC005033.6	0	0	0	0	0	0
AC005034.2	0	0	0	0	0	0
AC005035.1	19.2273358477076	12.8558167815169	9.91094686607623	13.5791644832096	37.5196500598623	7.36160422761476
AC005035.2	0	0	0	3.71497317581097	26.8763581543502	0.0258639878087407
AC005037.1	0	0	0	0	0	0
AC005037.3	13.2976444113603	9.96608148240248	10.2365090054794	9.85341008901642	39.1592555371763	21.0263569642387
AC005037.6	0	0	0	0	0	0
AC005040.1	0	0	0	0	0	0
AC005040.3	0	0	0	0	0	0
AC005041.11	0	0	0	0	0	0
AC005042.2	0	0.159173893633873	0.0981712884546729	0.135475766330864	0	0.134511200067441
AC005042.3	0	0	0	0	0	0
AC005042.4	0	0.0410831418464893	0.0465075501212316	0.0208446378526633	0.0690378150859783	0.0776072040923544
AC005042.5	0	0	0	0	0	0
AC005048.1	0	0	0	0	0	0
AC005060.1	0	0	0	0	0	0
AC005062.2	0.315195841107958	0	0.0465069227708985	0	0	0
AC005068.1	0.604925264453797	0.328597246513966	0.919723317328035	0.385565388646309	0.6638656478174	2.12641242160166
AC005071.1	0	0	0	0	0	0
AC005071.2	0	0	0	0	0	0
AC005071.3	3.72085317088741	2.25421482108396	3.60597818712439	0.489781403675385	2.09788020443763	6.34130867872284
AC005075.5	0	0	0	0	0	0
AC005076.5	0.757521650999595	1.2170067044485	0.625230188978621	2.48546854975467	0.387880822033817	0.698367713639879
AC005077.1	1.11328958872552	0.569901396238276	0.630386550993171	0.88056523093937	1.3806687403678	1.63485874795847
AC005077.14	0.0660804510197488	0.0410765269175806	0.0568403658294437	0	0	0.460359162043032
AC005077.5	0	0	0	0	0	0
AC005077.7	0	0	0	0	0	0
AC005077.8	0	0	0	0	0	0
AC005077.9	0	0	0	0	0	0
AC005082.1	0.762676216543051	0	0	0.3126198553764	0	1.5934328695925
AC005082.12	5.77526630526243	7.37884048853387	7.10962489676476	8.4833612775097	3.44222542411968	9.50333639431009
AC005082.2	5.45396318335248	3.59413619705723	4.33493464541672	3.91856997891443	5.86731433557271	12.3745015455912
AC005082.3	0	0	0	0	0	0
AC005083.1	2.66864064893733	0.0616076649288111	0.506316795715905	0	0	0.750127098734137
AC005086.1	0	0	0	0	0	0
AC005086.2	2.89239386188571	1.38111002211978	2.38733204192108	3.22499712374916	3.60069958998529	5.01700895088065
AC005086.3	0	0	0	0	0	0
AC005086.4	0	0	0	0	0	0
AC005088.1	0	0	0	0	0	0
AC005094.2	0	0	0	0	0	0
AC005102.1	0	0	0	0	0	0
AC005104.1	0	0	0	0	0	0
AC005104.3	3.37028182039617	2.55165253893953	2.70744751091572	1.41731922093556	1.65691516238443	6.17213203990546
AC005105.2	0	0	0	0.16674870559446	1.47635279245452	0
AC005138.1	0	0	0	0	0	0
AC005150.1	0	0.210512299784793	0	0	0.297413383591898	0.0672496350173143
AC005152.1	0	0	0	0	0	0
AC005152.3	0	0	0	0	0	0
AC005154.5	2.5212592648273	1.60215824466917	1.50338518752629	2.51152294032676	0.764783277355591	3.79292787880309
AC005154.6	23.8232217538422	18.7809771947671	18.1061470172673	25.4334164779877	17.8048203666205	36.5844119230865
AC005154.7	6.12481710899484	4.47721931831004	3.82857355046432	5.06458432823153	3.19667224786275	8.38200194140858
AC005154.8	1.19442404159455	0.54423334259889	0.408162679546886	1.00045577324952	1.20016731970084	1.4793451454422
AC005154.9	0	0	0	0	0	0
AC005159.1	0	0	0	0	0	0
AC005160.3	0	0	0	0	0	0
AC005161.1	0	0	0	0	0	0
AC005162.3	0	0	0	0	0	0
AC005162.4	0	0	0	0	0	0
AC005162.5	0	0	0	0	0	0
AC005178.1	0	0	0	0	0	0
AC005181.1	0	0	0	0	0	0
AC005187.1	0	0	0	0	0	0
AC005189.1	3.98515369294119	2.00753229888215	3.23972591375547	0.69823770755347	2.4057617111439	4.73895272286922
AC005189.6	0	0	0	0	0	0
AC005197.1	3.40085600907514	4.37464366480331	4.93920360809865	4.12131312936524	2.48046611651466	5.1837012303223
AC005197.2	0	0	0	0	0	0
AC005197.3	0	0	0	0	0	0
AC005197.4	9.36249349817711	10.0421357620802	12.1431047928828	9.25946976678997	10.2912260779619	17.0630441791033
AC005208.1	0	0	0	0	0	0
AC005215.1	0	0	0	0	0	0
AC005220.3	0.132163416723856	0	0	0.224049343573408	1.16838045527835	0
AC005224.1	0	0	0	0	0	0
AC005224.2	0.716730852192576	0.513376395189359	0.501172523926417	0.208421673394148	0	0.812003384200913
AC005225.1	0	0	0	0	0	0
AC005229.5	0	0	0	0	0	0
AC005229.7	0	0	0	0	0	0
AC005232.1	0	0	0	0.713809471161641	0	0
AC005235.1	0	0	0	0	0	0
AC005236.1	0	0	0	0	0	0
AC005237.2	0	0	0	0	0	0
AC005237.4	0	0	0	0	0	0
AC005243.1	0	0	0	0	0	0
AC005251.1	0	0	0	0	0	0
AC005251.2	0	0	0	0	0	0
AC005251.3	0	0	0	0	0	0
AC005255.6	0	0	0	0	0	0
AC005271.1	0.0711676388821244	0	0.087838034595779	0.0625231577713247	0	0.243166663119795
AC005276.1	0.742135073990828	0.929320027720897	0.785473776242202	0.448097345875693	1.34374599682396	2.46774923017458
AC005281.1	0	0	0	0	0	0
AC005281.2	0	0	0	0	0	0
AC005284.1	0	0	0	0	0	0
AC005300.5	0.772794650427991	0.508237970204387	0.826682547355911	0.739844570676747	0	0.501759963519718
AC005301.8	0	0	0	0	0	0
AC005304.1	0	0	0	0	0	0
AC005323.1	0	0	0	0	0	0
AC005324.6	2.2313990655042	0	0	0	0	0
AC005324.7	0	0	0	0	0	0
AC005329.1	0	0	0	0	0	0
AC005329.7	2.29761446467113	3.97947488385237	3.97334580413827	0.948231805454811	0.159316611904119	3.08299034366779
AC005332.1	15.2087339309558	13.3440887057469	13.3162988758276	11.1249832635335	4.66247959124449	30.2772632062691
AC005332.2	0.543920142809929	1.0730059111372	1.02296208947843	0.588768086199207	0.955831912320588	1.87190888630848
AC005336.1	0	0	0	0	0	0
AC005351.1	0	0	0	0	0	0
AC005355.1	0	0	0	0	0	0
AC005355.2	0	0	0	0	0	0
AC005358.1	0.401660397244524	0.225904723062583	0.330689823058551	0.239687855768247	0.260254142741312	0.657049312852702
AC005358.3	0	0	0	0	0	0
AC005363.9	8.16556999612163	7.49010007428868	12.1211259797838	1.99574759414834	1.74782837125586	7.80295210514004
AC005370.1	0	0	0	0	0	0
AC005392.13	0	0	0	0	0	0
AC005392.2	0	0	0	0	15.0638326822977	0
AC005394.1	0	0	0	0	0	0.196584730673006
AC005394.2	0.0559174355550017	0.061615105397496	0.0568354406725123	0.0312676900814373	0.0743610432594971	0.300033071713594
AC005410.1	0	0	0	0	0	0
AC005481.5	0.137235552664646	0.123216417738382	0.0516703965389509	0	0	0.0362113680226721
AC005484.2	0	0	0	0	0	0
AC005487.2	0	0	0	0	0	0
AC005488.1	33.5912823173072	29.3561615766719	25.1746325339836	2.92820815664383	0.0849692358710419	25.3955082119837
AC005488.11	2.47051115239447	2.93675206655933	2.49538457819663	1.14104609532635	0.191190906303049	3.22214803528492
AC005488.13	3.04451083755762	2.39776087491935	2.69665669913406	0.969150858440915	0.733067333115569	2.93328168316788
AC005493.1	0	0	0	0	0	0
AC005498.1	0.94546576495484	0.251600527499	0.165352386117191	0.0625260843283854	0	0.336290400095472
AC005498.2	0.111861486341467	0	0.356553726718933	0.0990105648705799	0	0.0983028468274229
AC005512.1	0	0	0	0	0	0
AC005512.2	0	0	0	0	0	0
AC005512.4	1.2962239694365	0.539012526211734	0.868005509260019	0.77114750633499	1.45487871912944	1.41736552476892
AC005513.1	0	0	0	0	0	0
AC005517.1	0.304987512734297	0.184856915909088	0.175672549703829	0.307433188261843	0.318625114368439	0.729518216171092
AC005517.3	0.386382290639099	0.236179270931913	0.247995776381266	0.104199926899932	0	1.70688837147327
AC005518.2	0	0	0	0	0	0
AC005522.6	0	0	0	0	0	0
AC005522.7	0	0	0	0	0	0
AC005532.5	0.564272523642619	0.179695936245056	0.516654013393641	0	0.387935344563563	1.08634524922934
AC005534.6	0.249080911490218	0	0	0	0	0
AC005534.8	0.437233683842754	0.41082091988625	0.573587459470007	0.161537213740022	0	0.408681382356536
AC005534.9	3.01995835830859	2.32061460892139	3.17798802283101	2.23003590664934	1.42849809207429	3.05741280847347
AC005537.2	0	0	0	0	0	0
AC005538.5	0	0	0	0	0	0
AC005539.2	0	0	0	0	0	0
AC005540.3	0.894726272011634	0.379934245605912	0.852558874788953	0.427279960827534	0.207240999746193	1.73770991410295
AC005544.1	0	0	0	0	0	0
AC005550.3	0	0	0	0	0	0
AC005550.5	0	0	0	0	0	0
AC005562.1	25.1156170187053	10.8544546609783	10.8305810985207	12.6675369765497	5.44505693895358	29.4004183121752
AC005586.1	0	0	0	0	0	0
AC005586.2	0.0711705543958397	0.0308051185928794	0.031001343062634	0.0468951347793435	0.0849819134438287	0.124156421885762
AC005588.2	0	0	0	0	0	0
AC005592.1	0	0	0	0	0	0
AC005592.2	0	0	0	0	0	0
AC005609.1	0	0	0	0	0	0
AC005609.17	0.096584459496907	0.0308076587155196	0.0465072435895578	0.0312650219839006	0.0902796101102641	0.0931340322481885
AC005609.2	0	0	0	0	0	0
AC005618.1	0.315212490215857	0.164294853205833	0.175670652948758	0.10421680727087	0.100900610608777	0.455270782005637
AC005626.1	0	0	0	0	0	0
AC005631.1	0	0	0	0	0	0
AC005631.2	0	0	0	0	0	0
AC005632.1	0	0	0	0	0	0
AC005632.2	0.0813276122743476	0.0821513033642996	0.09301721796811	0.166745330086334	0.0796983436785881	0.103472245799478
AC005632.3	0	0	0	0	0	0
AC005632.4	0	0	0.0723443921157166	0	0	0
AC005674.1	8.22448257385298	14.2689040960835	11.1819890422976	3.96500402890047	10.7803233213196	15.3121945420101
AC005682.5	7.46762753361868	4.32847317424264	5.2035201883914	0.448170643493449	0	4.2324243543899
AC005682.6	0.996597200382784	0.544214296833444	0.552898867084547	0	0	0.248263940937276
AC005682.7	0.289725973881493	0	0	0	0	0
AC005682.8	0.14235153281645	0	0	0	0	0
AC005692.1	0	0	0	0	0	0
AC005696.2	34.103090783799	21.3397995666617	26.1981874371446	25.2548892587559	47.1446493484065	46.3229392748418
AC005697.1	0	0	0	0	0	0
AC005697.2	0.152484277180135	0.143755374784505	0.11884115005539	0	0.100901189603215	0.0827721209074503
AC005702.2	1.34703164477773	0.996167509732455	1.47768853412899	0.354291728309016	0.615987113666848	1.737851581351
AC005703.2	0	0	0	0	0	0
AC005703.3	0	0	0	0	0	0
AC005722.4	0	0	0	0	0	0
AC005725.1	0	0	0	0	0	0
AC005726.1	0	0	0	0	0	0
AC005726.2	0	0	0	0	11.4087157251951	0
AC005726.3	0	0	0	0	0	0
AC005726.4	0.792919051340269	0.4159018712756	0.470247930801446	0.630494440957045	0.33992224008075	1.85162853400897
AC005726.6	0	0	0	0	0	0
AC005726.7	0	0	0	0	0	0
AC005730.2	0	0	0	0	0	0
AC005740.3	0	0	0	0	0	0.0672466182616808
AC005740.4	0	0	0	0	0	0
AC005740.5	0	0	0	0	0	0
AC005741.2	0	0	0	0	0	0
AC005746.1	0	0	0	0	0	0
AC005752.1	0	0	0	0	0	0
AC005752.2	0	0	0	0	0	0
AC005752.3	0.0305036989300096	0	0.0103328549869992	0.015630204527035	0.0637398776957713	0.0569065647065351
AC005753.1	0.116919643925917	0.0821425984401715	0.129179950695354	0.0677343552925472	0.0902919971883377	1.67086582648537
AC005754.1	0	0	0	0	0	0
AC005768.1	0.701508379901391	0.256718083262861	0.330701133022967	0.578359671393627	0.270848443103179	1.21028504465866
AC005772.2	0	0	0	0	0	0
AC005779.1	0	0	0	0	0	0
AC005795.1	1.91680252568083	0.590452494268332	0.563230176795161	0.119846146567019	0	0.920807531741018
AC005803.1	0.803270817698921	0.693107013535522	0.919627583695425	0.687807570842401	1.01428801961725	1.46403805477387
AC005808.3	0	0.148877106768208	0.273873861839667	0	0	0.646617129253709
AC005822.1	0	0	0.0826656860349977	0	0	0.124168974892564
AC005826.1	0	0	0	0	0	0
AC005829.1	0	0	0	0	0	0
AC005831.1	0	0.056481083360925	0.13435251299082	0	0	0.341456465937803
AC005837.1	4.19859328024852	10.007536180202	11.9148029746481	2.14672786560859	2.99118385717485	5.83553582876522
AC005838.1	0	0	0	0	0	0
AC005838.2	0	0	0	0	0	0
AC005841.1	1.09276859934169	1.11930892582651	0.986909663526991	0.197978452694363	0	1.17943795907283
AC005863.1	0	0	0	0	0	0
AC005863.2	0	0	0	0	0	0
AC005866.1	0	0	0	0	0	0
AC005879.1	0	0	0	0	0	0
AC005895.3	0	0	0	0	0	0.874309432557981
AC005899.1	0.0864182570938275	0.056480960255459	0.0620064624418063	0.130278456061703	0.122135497082005	0.165544241814901
AC005908.1	0	0	0	0	0	0
AC005915.1	2.94335316203954	1.74567492413511	1.32282868404699	0	0	2.88166553599116
AC005926.1	0	0	0	0	0	0
AC005940.1	0.574462948454309	0.528838888864792	0.459915083486555	0.302224282960221	0.525730925869604	0.900094503585928
AC005945.1	0.137252659271949	0.14889299998542	0.0981688361922406	0.0885825539549529	0.132790055276641	0.124128314334708
AC005946.1	0.213461840947737	0.0872864308326247	0.0826586295416619	0.312639113693611	0.0743465534311785	0.222424313823527
AC005971.2	10.4626124095983	8.38384324305738	8.61422591445401	2.24046700168528	0.764671724257766	9.81973225836856
AC005971.3	13.393303761815	10.4325148686082	9.85263142120176	2.43335973873178	0	11.1130241273088
AC006000.5	0	0	0	0	0	0
AC006001.2	0.630295094715619	0.657160047604838	0.744114444194586	1.60493604468684	1.85339629217168	1.51058489913387
AC006002.1	25.3605333314642	16.9195487915328	17.3592474954243	15.7401097203979	24.534779797161	34.6924689665277
AC006003.3	0	0	0	0	0	0
AC006004.1	0	0	0	0	0	0
AC006007.1	0	0	0	0	0	0
AC006011.4	4.996065322556	6.66971537797262	6.83127869838394	4.67430686376919	0.286872442485952	5.82901848963613
AC006013.1	0	0	0	0	0	0
AC006014.1	18.4520966350909	15.1429417305454	12.2726493208578	2.05828147905225	0.340028369759802	12.0505697841572
AC006014.10	0.233817513851169	0	0	0	0	0.11898788194223
AC006014.5	1.2303052867222	0.641720094557598	0.687134995006315	0.432506426567154	0.175233337133424	1.34008371895712
AC006014.7	4.43337016779003	3.35244207763007	4.40194488158154	2.07895285773274	1.02519465222289	8.15781322237999
AC006014.8	0.269400002287732	0.328586792919585	0	0.130254033778493	0	0.393157327004253
AC006017.1	0	0	0	0	0	0
AC006019.3	0.305052764191429	0.220796212456191	0.211853043348652	0.109417701094079	0.0903126725330741	0.450095272737943
AC006019.4	0	0	0	0	0	0
AC006021.1	0	0	0	0	0	2.33321135899139
AC006022.4	0	0	0	0	0	0
AC006026.1	0	0	0	0	0	0
AC006026.12	0	0	0	0	0	0
AC006026.13	0	0	0	0	0	0
AC006026.9	0	0	0	0	0	0
AC006027.2	1.19975058069872	0.2926204636213	1.21933899726738	1.26618876307865	2.05502300342814	0.532863120881322
AC006028.10	0	0	0	0	0	0
AC006028.11	0	0	0	0	0	0
AC006028.9	1.27073401386351	0.184834280611792	0.211884455340229	0.265722971959957	0.180591132452908	0.439747738650222
AC006032.1	0	0	0	0	0	0
AC006033.13	0	0.26697302799368	0.485672972298946	0	0	14.0803943966169
AC006033.22	0	0	0.165336426301722	0.411612510127895	0	2.45667907267806
AC006035.1	0	0	0.123990948447569	0	0	0.27929452967315
AC006037.2	0	0	0	0	0	0
AC006038.4	0	0	0	0	0	0
AC006040.1	0	0	0	0	0	0
AC006041.1	0	0	0	0	0	0
