X	HN23_1	HN25_1	HN26_1	HN28_1	HN_0	HN10_0	HN12_0	HN13_0	HN16_0	HN17_0	HN18_0	HN20_0	HN22_0	HN24_0	HN24_1	HN25_0	HN26_0	HN5_0	HN5_1	HN6_0	HN6_1	HN7_0	HN8_0
11	0	3.933586729	5.598798934	3.054013005	6.813923915	6.26677428	14.63712829	3.036556647	5.284302985	6.933147523	7.319853318	11.48132409	2.420851788	0	0.002244886	7.222307466	6.794047438	5.590613903	10.09501821	12.27633813	7.227978739	15.42891762	6.341173483
12	0	151.5323011	43.42278097	26.57500781	12.2792719	0	0	102.4227553	30.88186795	146.1202382	42.78057931	71.3818919	4.823477541	3.288136485	27.32339811	106.5918198	116.6132286	34.15601785	49.25190916	4.034926393	11.05511591	126.5933822	38.17527201
13	0	1.305017528	0.207095624	0.901019264	0	0	0.005410711	2.372517739	0.148126418	0.08968067	0.016441574	1.491874127	1.343790802	3.054567966	0.928183564	0.165267145	0	0.129325813	0.067718714	1.384355849	3.562247083	0.178577094	2.545310489
14	0.698036173	113.2311249	18.63370806	2.934021352	3.029995756	2.788882539	11.9658277	10.35596377	3.954801009	6.471174029	21.70797918	2.424119046	159.0014898	0.798110024	117.9562166	201.43366	5.751977957	12.6236996	25.98835984	17.57145856	8.585208286	1.801426269	5.666276006
15	461.4187007	50.34844341	78.40585095	23.91225343	290.9055417	95.13281095	303.6606385	44.75888015	233.100043	51.81824719	177.96583	30.16571356	22.57002104	16.71484503	3.792969733	162.6081506	76.48850049	128.0159629	25.72242679	7.79695818	8.636562156	20.9923538	20.26690588
16	0	64.91791297	62.56302981	79.77635727	1.493474556	5.865662966	0	25.06670009	5.385578216	5.156411605	23.3139416	7.728628789	24.30171561	0.106621134	58.43178613	38.51740756	57.39406117	87.09154746	104.3426913	53.45714724	445.5119197	0	20.14978327
17	60.42743458	17.12250637	13.06423122	15.26735308	82.25158475	49.95914803	59.86716513	61.27339872	34.87230103	24.29702038	25.93385753	23.02027795	16.114892	12.83101777	35.19073568	33.24950159	14.37510657	18.29407838	13.42541922	11.70919991	14.02138174	12.65422643	85.53494106
18	0	1.05308383	4.677310396	0.860477793	0	2.856969511	0	9.302990972	0.073104655	0.017644556	0.857411703	6.141100805	0.841481737	6.441426754	0	0.422158357	1.730060411	2.964453795	4.716142226	2.10444395	1.360424939	0	1.596144966
19	0	0.156468696	3.227876775	1.633851973	0.006554289	0	0	0	0.197456126	0.059333499	0	3.578228291	0	0.158780765	0.116122857	0.408939233	0.0384913	4.696791878	3.886980851	1.024833324	0.82350827	0	0
20	0	0	0.989273136	0	0	0	0	0	0.229118323	0	0	0.243902523	0	0	0	0	0	4.933498617	0	1.741461168	2.969111621	0	0
21	0	1.76176539	0.993644703	1.936239367	4.269944977	27.32338893	5.351172944	4.323130252	6.950398573	7.592783916	3.966849201	4.818875696	14.80759358	0.012837758	23.3984736	2.082324059	0	6.324926936	9.761467162	14.65559389	5.317066973	0	26.71533607
